label,message
spam,Oferta exclusiva para cliente 64: Compre ahora cualquier producto tecnológico y reciba uno adicional completamente gratis. Esta promoción vence hoy.
spam,Participe en la cadena de oración global 91 y reciba bendiciones especiales. Complete su donación a través de nuestro portal seguro y comparta este mensaje con sus contactos.
spam,Oferta exclusiva para cliente 5: Compre ahora cualquier producto tecnológico y reciba uno adicional completamente gratis. Esta promoción vence hoy.
ham,"Hola 54, te escribo para confirmar que mañana a las diez tenemos la exposición final del curso de programación. Nos vemos una hora antes para repasar."
ham,"Hola 66, espero que hayas tenido un gran día. Nos vemos mañana para almorzar juntos y conversar sobre el proyecto de la universidad."
ham,El partido de fútbol entre amigos número 83 será este sábado en la cancha del parque a las cinco. No olvides tus chimpunes y avisa a los demás.
ham,"Querido amigo 82, mañana tenemos que repasar para el examen final de física. Nos encontraremos en la biblioteca a las cuatro de la tarde."
ham,"Recordatorio 98: La reunión familiar será este fin de semana en casa de la abuela. Llevaremos las bebidas y postres, no faltes por favor."
ham,"Hola amor 42, solo quería recordarte cuánto te quiero y que estoy deseando verte esta noche para nuestra cena especial en el restaurante."
spam,Nuestro sistema detectó accesos no autorizados a su cuenta. Proteja sus datos siguiendo los pasos indicados en el enlace de seguridad-12.com de inmediato.
ham,"Hola amor 69, solo quería recordarte cuánto te quiero y que estoy deseando verte esta noche para nuestra cena especial en el restaurante."
spam,Participe en la cadena de oración global 35 y reciba bendiciones especiales. Complete su donación a través de nuestro portal seguro y comparta este mensaje con sus contactos.
spam,Oferta exclusiva para cliente 9: Compre ahora cualquier producto tecnológico y reciba uno adicional completamente gratis. Esta promoción vence hoy.
ham,"Por favor 34, revisa los documentos del proyecto de ingeniería antes de la reunión de mañana. Es importante tener todo listo para la presentación."
spam,Invierte en criptomonedas de forma segura con nuestro sistema de auto-trading versión 53. Descubra cómo cientos de personas están generando ingresos pasivos aquí.
ham,"¿Podemos vernos esta tarde 32 después de clases? Me gustaría aclarar lo que pasó ayer, ya que es importante para mí que estemos bien."
ham,"Querido amigo 86, mañana tenemos que repasar para el examen final de física. Nos encontraremos en la biblioteca a las cuatro de la tarde."
ham,El partido de fútbol entre amigos número 35 será este sábado en la cancha del parque a las cinco. No olvides tus chimpunes y avisa a los demás.
spam,Su paquete número 98 está retenido en aduanas. Complete el formulario adjunto para evitar cargos adicionales y permitir la liberación inmediata de su envío.
spam,"¡Gana dinero fácil desde casa! Regístrese en nuestra plataforma número 47 para acceder a ingresos automáticos diarios. No pierda esta oportunidad, ingrese ya."
ham,"Por favor 68, revisa los documentos del proyecto de ingeniería antes de la reunión de mañana. Es importante tener todo listo para la presentación."
spam,"¡Gana dinero fácil desde casa! Regístrese en nuestra plataforma número 54 para acceder a ingresos automáticos diarios. No pierda esta oportunidad, ingrese ya."
spam,Oferta exclusiva para cliente 40: Compre ahora cualquier producto tecnológico y reciba uno adicional completamente gratis. Esta promoción vence hoy.
ham,"Querido amigo 69, mañana tenemos que repasar para el examen final de física. Nos encontraremos en la biblioteca a las cuatro de la tarde."
ham,"Hola 12, espero que hayas tenido un gran día. Nos vemos mañana para almorzar juntos y conversar sobre el proyecto de la universidad."
spam,Su paquete número 63 está retenido en aduanas. Complete el formulario adjunto para evitar cargos adicionales y permitir la liberación inmediata de su envío.
ham,Mamá 74 me pidió que no olvides traer el pan para la cena y también pasar por la tienda a comprar leche antes de regresar a casa.
spam,Participe en la cadena de oración global 17 y reciba bendiciones especiales. Complete su donación a través de nuestro portal seguro y comparta este mensaje con sus contactos.
spam,"Estimado cliente 24, su cuenta bancaria presenta movimientos sospechosos. Por favor verifique sus datos en el enlace seguro proporcionado para evitar la suspensión de su cuenta."
ham,"¿Podemos vernos esta tarde 73 después de clases? Me gustaría aclarar lo que pasó ayer, ya que es importante para mí que estemos bien."
ham,"Hola 89, te escribo para confirmar que mañana a las diez tenemos la exposición final del curso de programación. Nos vemos una hora antes para repasar."
ham,"¿Podemos vernos esta tarde 81 después de clases? Me gustaría aclarar lo que pasó ayer, ya que es importante para mí que estemos bien."
spam,"Su cuenta ha sido temporalmente bloqueada por seguridad. Para reactivarla, confirme sus credenciales en el formulario seguro de verificacion-36.com antes de 24 horas."
ham,"Recordatorio 6: La reunión familiar será este fin de semana en casa de la abuela. Llevaremos las bebidas y postres, no faltes por favor."
spam,Su paquete número 25 está retenido en aduanas. Complete el formulario adjunto para evitar cargos adicionales y permitir la liberación inmediata de su envío.
spam,Felicitaciones usuario 5! Ha sido seleccionado para recibir un premio exclusivo. Ingrese a www.promo-5.com y reclame su recompensa limitada ahora mismo.
ham,"Hola 13, espero que hayas tenido un gran día. Nos vemos mañana para almorzar juntos y conversar sobre el proyecto de la universidad."
spam,Acceda a apuestas deportivas con bonos exclusivos en nuestra nueva plataforma 82. Gane dinero rápido apostando desde su celular en www.apuestas-82.com.
ham,"Por favor 78, revisa los documentos del proyecto de ingeniería antes de la reunión de mañana. Es importante tener todo listo para la presentación."
ham,"Recordatorio 69: La reunión familiar será este fin de semana en casa de la abuela. Llevaremos las bebidas y postres, no faltes por favor."
ham,"Hola 15, te escribo para confirmar que mañana a las diez tenemos la exposición final del curso de programación. Nos vemos una hora antes para repasar."
ham,"Hola amor 59, solo quería recordarte cuánto te quiero y que estoy deseando verte esta noche para nuestra cena especial en el restaurante."
ham,"Hola 11, te escribo para confirmar que mañana a las diez tenemos la exposición final del curso de programación. Nos vemos una hora antes para repasar."
spam,Felicitaciones usuario 82! Ha sido seleccionado para recibir un premio exclusivo. Ingrese a www.promo-82.com y reclame su recompensa limitada ahora mismo.
ham,"¿Podemos vernos esta tarde 86 después de clases? Me gustaría aclarar lo que pasó ayer, ya que es importante para mí que estemos bien."
spam,Su paquete número 26 está retenido en aduanas. Complete el formulario adjunto para evitar cargos adicionales y permitir la liberación inmediata de su envío.
ham,"Por favor 52, revisa los documentos del proyecto de ingeniería antes de la reunión de mañana. Es importante tener todo listo para la presentación."
ham,"Hola amor 16, solo quería recordarte cuánto te quiero y que estoy deseando verte esta noche para nuestra cena especial en el restaurante."
ham,"Hola 45, espero que hayas tenido un gran día. Nos vemos mañana para almorzar juntos y conversar sobre el proyecto de la universidad."
ham,Mamá 81 me pidió que no olvides traer el pan para la cena y también pasar por la tienda a comprar leche antes de regresar a casa.
ham,"¿Podemos vernos esta tarde 85 después de clases? Me gustaría aclarar lo que pasó ayer, ya que es importante para mí que estemos bien."
spam,Felicitaciones usuario 80! Ha sido seleccionado para recibir un premio exclusivo. Ingrese a www.promo-80.com y reclame su recompensa limitada ahora mismo.
ham,Esta noche cenaremos con mis padres 55 y sería muy especial que puedas acompañarnos. Mi mamá preparó tu plato favorito y están emocionados de verte.
ham,"Querido amigo 14, mañana tenemos que repasar para el examen final de física. Nos encontraremos en la biblioteca a las cuatro de la tarde."
ham,El partido de fútbol entre amigos número 30 será este sábado en la cancha del parque a las cinco. No olvides tus chimpunes y avisa a los demás.
ham,"Por favor 23, revisa los documentos del proyecto de ingeniería antes de la reunión de mañana. Es importante tener todo listo para la presentación."
ham,"Hola amor 33, solo quería recordarte cuánto te quiero y que estoy deseando verte esta noche para nuestra cena especial en el restaurante."
spam,Nuestro sistema detectó accesos no autorizados a su cuenta. Proteja sus datos siguiendo los pasos indicados en el enlace de seguridad-64.com de inmediato.
ham,Mamá 88 me pidió que no olvides traer el pan para la cena y también pasar por la tienda a comprar leche antes de regresar a casa.
ham,"¿Podemos vernos esta tarde 54 después de clases? Me gustaría aclarar lo que pasó ayer, ya que es importante para mí que estemos bien."
spam,Nuestro sistema detectó accesos no autorizados a su cuenta. Proteja sus datos siguiendo los pasos indicados en el enlace de seguridad-17.com de inmediato.
spam,Acceda a apuestas deportivas con bonos exclusivos en nuestra nueva plataforma 3. Gane dinero rápido apostando desde su celular en www.apuestas-3.com.
spam,"Su cuenta ha sido temporalmente bloqueada por seguridad. Para reactivarla, confirme sus credenciales en el formulario seguro de verificacion-7.com antes de 24 horas."
ham,"Hola 57, espero que hayas tenido un gran día. Nos vemos mañana para almorzar juntos y conversar sobre el proyecto de la universidad."
spam,"Su cuenta ha sido temporalmente bloqueada por seguridad. Para reactivarla, confirme sus credenciales en el formulario seguro de verificacion-2.com antes de 24 horas."
ham,"Querido amigo 15, mañana tenemos que repasar para el examen final de física. Nos encontraremos en la biblioteca a las cuatro de la tarde."
ham,Esta noche cenaremos con mis padres 7 y sería muy especial que puedas acompañarnos. Mi mamá preparó tu plato favorito y están emocionados de verte.
spam,Su paquete número 11 está retenido en aduanas. Complete el formulario adjunto para evitar cargos adicionales y permitir la liberación inmediata de su envío.
ham,Mamá 69 me pidió que no olvides traer el pan para la cena y también pasar por la tienda a comprar leche antes de regresar a casa.
ham,Esta noche cenaremos con mis padres 38 y sería muy especial que puedas acompañarnos. Mi mamá preparó tu plato favorito y están emocionados de verte.
ham,Mamá 70 me pidió que no olvides traer el pan para la cena y también pasar por la tienda a comprar leche antes de regresar a casa.
spam,Oferta exclusiva para cliente 63: Compre ahora cualquier producto tecnológico y reciba uno adicional completamente gratis. Esta promoción vence hoy.
